Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
1962,Daimai Orions,P,sugawa000nor,Norimoto Sugawara,57,NA,NA,NA,NA,NA,NA,NA
1962,Daimai Orions,P,wako--000tom,Tomoo Wako,55,NA,NA,NA,NA,NA,NA,NA
1962,Daimai Orions,P,sakai-000kat,Katsuji Sakai,49,NA,NA,NA,NA,NA,NA,NA
1962,Daimai Orions,P,desa--000dic,Dick DeSa,44,NA,NA,NA,NA,NA,NA,NA
1962,Daimai Orions,P,ono---002sho,Shoichi Ono,44,NA,NA,NA,NA,NA,NA,NA
1962,Daimai Orions,P,nakani000kat,Katsumi Nakanishi,25,NA,NA,NA,NA,NA,NA,NA
1962,Daimai Orions,P,miura-004mas,Masayoshi Miura,19,NA,NA,NA,NA,NA,NA,NA
1962,Daimai Orions,P,kurimo000mit,Mitsuaki Kurimoto,15,NA,NA,NA,NA,NA,NA,NA
1962,Daimai Orions,P,mihira000har,Haruki Mihira,13,NA,NA,NA,NA,NA,NA,NA
1962,Daimai Orions,P,mankov001fra,Frank Mankovitch,12,NA,NA,NA,NA,NA,NA,NA
1962,Daimai Orions,P,nishi-000mit,Mitsuo Nishi,10,NA,NA,NA,NA,NA,NA,NA
1962,Daimai Orions,P,tsumas000yos,Yoshiro Tsumajima,7,NA,NA,NA,NA,NA,NA,NA
1962,Daimai Orions,P,doi---000yut,Yutaka Doi,3,NA,NA,NA,NA,NA,NA,NA
1962,Daimai Orions,P,kurata000shi,Shinji Kurataka,3,NA,NA,NA,NA,NA,NA,NA
1962,Daimai Orions,P,sasaki000kat,Katsutoshi Sasaki,2,NA,NA,NA,NA,NA,NA,NA
1962,Daimai Orions,P,hasega000tak,Takeshi Hasegawa,1,NA,NA,NA,NA,NA,NA,NA
1962,Daimai Orions,P,ikebe-000tak,Takenori Ikebe,1,NA,NA,NA,NA,NA,NA,NA
1962,Daimai Orions,P,tsujin000kin,Kinya Tsujino,1,NA,NA,NA,NA,NA,NA,NA
