Year,Team,position,PlayerID,Name,G,Inn,PO,A,E,DP,Fld%,RF/G
2001,Chunichi Dragons,1B,yamasa002tak,Takeshi Yamasaki,102,NA,NA,NA,NA,NA,NA,NA
2001,Chunichi Dragons,1B,gomez-001leo,Leo Gómez,48,NA,NA,NA,NA,NA,NA,NA
2001,Chunichi Dragons,1B,watana001hir,Hiroyuki Watanabe,22,NA,NA,NA,NA,NA,NA,NA
2001,Chunichi Dragons,1B,taihoh001yas,Yasuaki Taiho,18,NA,NA,NA,NA,NA,NA,NA
2001,Chunichi Dragons,1B,tsutsu001soh,So Tsutsui,4,NA,NA,NA,NA,NA,NA,NA
2001,Chunichi Dragons,1B,takaha001mit,Mitsunobu Takahashi,3,NA,NA,NA,NA,NA,NA,NA
2001,Chunichi Dragons,1B,araki-001mas,Masahiro Araki,1,NA,NA,NA,NA,NA,NA,NA
2001,Chunichi Dragons,1B,fukudo001kos,Kosuke Fukudome,1,NA,NA,NA,NA,NA,NA,NA
2001,Chunichi Dragons,1B,inoue-001kaz,Kazuki Inoue,1,NA,NA,NA,NA,NA,NA,NA
2001,Chunichi Dragons,1B,taneda001hit,Hitoshi Taneda,1,NA,NA,NA,NA,NA,NA,NA
2001,Chunichi Dragons,1B,timmon001osb,Ozzie Timmons,1,NA,NA,NA,NA,NA,NA,NA
2001,Chunichi Dragons,1B,unroe-001tim,Tim Unroe,1,NA,NA,NA,NA,NA,NA,NA
